,Unnamed: 0.1,Unnamed: 0,survived,age,sibsp,parch,fare,class,who,adult_male,deck,embark_town,alive,alone,FamilySize,IsAlone,Age,sex_male,embarked_Q,embarked_S,pclass_2,pclass_3
518,518,518,1,0.5101613454232019,1,0,0.3444394801955362,Second,woman,False,C,Southampton,yes,False,0.059159876663617626,0,3.6109179126442243,False,False,True,True,False
519,519,519,0,0.20276197213803718,0,0,-0.8019236166026618,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.4965075614664802,True,False,True,False,True
520,520,520,1,0.04906228549545483,0,0,1.6379421972192298,First,woman,False,B,Southampton,yes,True,-0.5609748304808925,1,3.4339872044851463,False,False,True,False,False
521,521,521,0,-0.5657364610748746,0,0,-0.8019236166026618,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.1354942159291497,True,False,True,False,True
522,522,522,0,-0.10463740114712752,0,0,-0.8828741679067217,Third,man,True,C,Cherbourg,no,True,-0.5609748304808925,1,3.367295829986474,True,False,False,False,True
523,523,523,1,1.1249600919935314,0,1,1.1511968252901217,First,woman,False,B,Cherbourg,yes,False,0.059159876663617626,0,3.8066624897703196,False,False,False,False,False
524,524,524,0,-0.10463740114712752,0,0,-0.8823470582632056,Third,man,True,C,Cherbourg,no,True,-0.5609748304808925,1,3.367295829986474,True,False,False,False,True
525,525,525,0,0.8559856403690123,0,0,-0.8189865811572414,Third,man,True,C,Queenstown,no,True,-0.5609748304808925,1,3.725693427236653,True,True,False,False,True
526,526,526,1,1.5860591519212783,0,0,-0.5368057694182641,Second,woman,False,C,Southampton,yes,True,-0.5609748304808925,1,3.9318256327243257,False,False,True,True,False
527,527,527,0,-0.10463740114712752,0,0,2.523411982756633,First,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.367295829986474,True,False,True,False,False
528,528,528,0,0.7407108753870755,0,0,-0.798539974052802,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.6888794541139363,True,False,True,False,True
529,529,529,0,-0.48888661775358344,2,1,-0.4507125974257932,Second,man,True,C,Southampton,no,False,1.299429290952638,0,3.1780538303479458,True,False,True,True,False
530,530,530,1,-2.1027333275006983,1,1,0.3444394801955362,Second,child,False,C,Southampton,yes,False,0.6792945838081278,0,1.0986122886681096,False,False,True,True,False
531,531,531,0,-0.10463740114712752,0,0,-0.8823470582632056,Third,man,True,C,Cherbourg,no,True,-0.5609748304808925,1,3.367295829986474,True,False,False,False,True
532,532,532,0,-0.9499856776813305,1,1,-0.8823470582632056,Third,man,True,C,Cherbourg,no,False,0.6792945838081278,0,2.8903717578961645,True,False,False,False,True
533,533,533,1,-0.10463740114712752,0,2,0.19484336402527688,Third,woman,False,C,Cherbourg,yes,False,0.6792945838081278,0,3.367295829986474,False,False,False,False,True
534,534,534,0,0.04906228549545483,0,0,-0.7165619336211217,Third,woman,False,C,Southampton,no,True,-0.5609748304808925,1,3.4339872044851463,False,False,True,False,True
535,535,535,1,-1.7184841108942424,0,2,0.35395586016517094,Second,child,False,C,Southampton,yes,False,0.6792945838081278,0,2.0794415416798357,False,False,True,True,False
536,536,536,0,1.2018099353148226,0,0,0.36526093570402607,First,man,True,B,Southampton,no,True,-0.5609748304808925,1,3.828641396489095,True,False,True,False,False
537,537,537,1,0.04906228549545483,0,0,1.7703041212742283,First,woman,False,C,Cherbourg,yes,True,-0.5609748304808925,1,3.4339872044851463,False,False,False,False,False
538,538,538,0,-0.10463740114712752,0,0,-0.2286058134653583,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.367295829986474,True,False,True,False,True
539,539,539,1,-0.5657364610748746,0,2,0.9909378569025421,First,woman,False,B,Cherbourg,yes,False,0.6792945838081278,0,3.1354942159291497,False,False,False,False,False
540,540,540,1,0.5101613454232019,0,2,1.3571652197109427,First,woman,False,B,Southampton,yes,False,0.6792945838081278,0,3.6109179126442243,False,False,True,False,False
541,541,541,0,-1.56478442425166,4,2,0.5286989276421437,Third,child,False,C,Southampton,no,False,3.1598334123861687,0,2.302585092994046,False,False,True,False,True
542,542,542,0,-1.4110847376090776,4,2,0.5286989276421437,Third,child,False,C,Southampton,no,False,3.1598334123861687,0,2.4849066497880004,False,False,True,False,True
543,543,543,1,0.20276197213803718,1,0,0.3444394801955362,Second,man,True,C,Southampton,yes,False,0.059159876663617626,0,3.4965075614664802,True,False,True,True,False
544,544,544,0,1.5860591519212783,1,0,1.7703041212742283,First,man,True,C,Cherbourg,no,False,0.059159876663617626,0,3.9318256327243257,True,False,False,False,False
545,545,545,0,2.661956958419355,0,0,0.3444394801955362,First,man,True,C,Southampton,no,True,-0.5609748304808925,1,4.174387269895637,True,False,True,False,False
546,546,546,1,-0.7962859910387481,1,0,0.3444394801955362,Second,woman,False,C,Southampton,yes,False,0.059159876663617626,0,2.995732273553991,False,False,True,True,False
547,547,547,1,-0.10463740114712752,0,0,-0.27197037165090676,Second,man,True,C,Cherbourg,yes,True,-0.5609748304808925,1,3.367295829986474,True,False,False,True,False
548,548,548,0,0.27961181545932834,1,1,0.11044794172866994,Third,man,True,C,Southampton,no,False,0.6792945838081278,0,3.5263605246161616,True,False,True,False,True
549,549,549,1,-1.6416342675729512,1,1,0.6904870950626278,Second,child,False,C,Southampton,yes,False,0.6792945838081278,0,2.1972245773362196,True,False,True,True,False
550,550,550,1,-0.9499856776813305,0,2,1.812289926928167,First,man,True,C,Cherbourg,yes,False,0.6792945838081278,0,2.8903717578961645,True,False,False,False,False
551,551,551,0,-0.1814872444684187,0,0,0.3444394801955362,Second,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.332204510175204,True,False,True,True,False
552,552,552,0,-0.10463740114712752,0,0,-0.809682843697731,Third,man,True,C,Queenstown,no,True,-0.5609748304808925,1,3.367295829986474,True,True,False,False,True
553,553,553,1,-0.5657364610748746,0,0,-0.8828741679067217,Third,man,True,C,Cherbourg,yes,True,-0.5609748304808925,1,3.1354942159291497,True,False,False,False,True
554,554,554,1,-0.5657364610748746,0,0,-0.8160407306065733,Third,woman,False,C,Southampton,yes,True,-0.5609748304808925,1,3.1354942159291497,False,False,True,False,True
555,555,555,0,2.5082572717767726,0,0,0.36526093570402607,First,man,True,C,Southampton,no,True,-0.5609748304808925,1,4.143134726391533,True,False,True,False,False
556,556,556,1,1.432359465278696,1,0,0.7656365698356679,First,woman,False,A,Cherbourg,yes,False,0.059159876663617626,0,3.8918202981106265,False,False,False,False,False
557,557,557,0,-0.10463740114712752,0,0,2.5497045522452972,First,man,True,C,Cherbourg,no,True,-0.5609748304808925,1,3.367295829986474,True,False,False,False,False
558,558,558,1,0.7407108753870755,1,1,1.4743073772537167,First,woman,False,E,Southampton,yes,False,0.6792945838081278,0,3.6888794541139363,False,False,True,False,False
559,559,559,1,0.5101613454232019,1,0,-0.05151766087005573,Third,woman,False,C,Southampton,yes,False,0.059159876663617626,0,3.6109179126442243,False,False,True,False,True
560,560,560,0,-0.10463740114712752,0,0,-0.8189865811572414,Third,man,True,C,Queenstown,no,True,-0.5609748304808925,1,3.367295829986474,True,True,False,False,True
561,561,561,0,0.8175607187083667,0,0,-0.8019236166026618,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.713572066704308,True,False,True,False,True
562,562,562,0,-0.10463740114712752,0,0,-0.29746598596845064,Second,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.367295829986474,True,False,True,True,False
563,563,563,0,-0.10463740114712752,0,0,-0.7841792430073967,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.367295829986474,True,False,True,False,True
564,564,564,0,-0.10463740114712752,0,0,-0.7841792430073967,Third,woman,False,C,Southampton,no,True,-0.5609748304808925,1,3.367295829986474,False,False,True,False,True
565,565,565,0,-0.41203677443229225,2,0,0.2711522804976662,Third,man,True,C,Southampton,no,False,0.6792945838081278,0,3.2188758248682006,True,False,True,False,True
566,566,566,0,-0.7962859910387481,0,0,-0.8019236166026618,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,2.995732273553991,True,False,True,False,True
567,567,567,0,-0.027787557825836348,0,4,0.13649913806595457,Third,woman,False,C,Southampton,no,False,1.9195639980971482,0,3.4011973816621555,False,False,True,False,True
568,568,568,0,-0.10463740114712752,0,0,-0.8823470582632056,Third,man,True,C,Cherbourg,no,True,-0.5609748304808925,1,3.367295829986474,True,False,False,False,True
569,569,569,1,0.20276197213803718,0,0,-0.806763380796033,Third,man,True,C,Southampton,yes,True,-0.5609748304808925,1,3.4965075614664802,True,False,True,False,True
570,570,570,1,2.5082572717767726,0,0,-0.5368057694182641,Second,man,True,C,Southampton,yes,True,-0.5609748304808925,1,4.143134726391533,True,False,True,True,False
571,571,571,1,1.816608681885152,2,0,1.0306316027835163,First,woman,False,C,Southampton,yes,False,0.6792945838081278,0,3.9889840465642745,False,False,True,False,False
572,572,572,1,0.5101613454232019,0,0,0.35915272270042775,First,man,True,E,Southampton,yes,True,-0.5609748304808925,1,3.6109179126442243,True,False,True,False,False
573,573,573,1,-0.10463740114712752,0,0,-0.8189865811572414,Third,woman,False,C,Queenstown,yes,True,-0.5609748304808925,1,3.367295829986474,False,True,False,False,True
574,574,574,0,-1.0268355210026217,0,0,-0.7841792430073967,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,2.833213344056216,True,False,True,False,True
575,575,575,0,-0.7962859910387481,0,0,-0.2286058134653583,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,2.995732273553991,True,False,True,False,True
576,576,576,1,0.35646165878061953,0,0,-0.3336984726090332,Second,woman,False,C,Southampton,yes,True,-0.5609748304808925,1,3.5553480614894135,False,False,True,True,False
577,577,577,1,0.7407108753870755,1,0,1.1141402035210881,First,woman,False,E,Southampton,yes,False,0.059159876663617626,0,3.6888794541139363,False,False,True,False,False
578,578,578,0,-0.10463740114712752,1,0,-0.23138736843472296,Third,woman,False,C,Cherbourg,no,False,0.059159876663617626,0,3.367295829986474,False,False,False,False,True
579,579,579,1,0.20276197213803718,0,0,-0.798539974052802,Third,man,True,C,Southampton,yes,True,-0.5609748304808925,1,3.4965075614664802,True,False,True,False,True
580,580,580,1,-0.33518693111100106,1,1,0.4870824563024251,Second,woman,False,C,Southampton,yes,False,0.6792945838081278,0,3.258096538021482,False,False,True,True,False
581,581,581,1,0.7407108753870755,1,1,1.812289926928167,First,woman,False,C,Cherbourg,yes,False,0.6792945838081278,0,3.6888794541139363,False,False,False,False,False
582,582,582,0,1.893458525206443,0,0,0.3444394801955362,Second,man,True,C,Southampton,no,True,-0.5609748304808925,1,4.007333185232471,True,False,True,True,False
583,583,583,0,0.5101613454232019,0,0,0.7789025328484201,First,man,True,A,Cherbourg,no,True,-0.5609748304808925,1,3.6109179126442243,True,False,False,False,False
584,584,584,0,-0.10463740114712752,0,0,-0.71123278673221,Third,man,True,C,Cherbourg,no,True,-0.5609748304808925,1,3.367295829986474,True,False,False,False,True
585,585,585,1,-0.8731358343600393,0,2,1.4743073772537167,First,woman,False,E,Southampton,yes,False,0.6792945838081278,0,2.9444389791664403,False,False,True,False,False
586,586,586,0,1.3555096219574048,0,0,-0.19582465009716046,Second,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.8712010109078907,True,False,True,True,False
587,587,587,1,2.3545575851341902,1,1,1.4685301291949246,First,man,True,B,Cherbourg,yes,False,0.6792945838081278,0,4.110873864173311,True,False,False,False,False
588,588,588,0,-0.5657364610748746,0,0,-0.7841792430073967,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.1354942159291497,True,False,True,False,True
589,589,589,0,-0.10463740114712752,0,0,-0.7841792430073967,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.367295829986474,True,False,True,False,True
590,590,590,0,0.4333115021019107,0,0,-0.8955045384601199,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.58351893845611,True,False,True,False,True
591,591,591,1,1.7397588385638607,1,0,1.4564440718289613,First,woman,False,D,Cherbourg,yes,False,0.059159876663617626,0,3.970291913552122,False,False,False,False,False
592,592,592,0,1.3555096219574048,0,0,-0.8797405693934278,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.8712010109078907,True,False,True,False,True
593,593,593,0,-0.10463740114712752,0,2,-0.8189865811572414,Third,woman,False,C,Queenstown,no,False,0.6792945838081278,0,3.367295829986474,False,True,False,False,True
594,594,594,0,0.5870111887444931,1,0,0.3444394801955362,Second,man,True,C,Southampton,no,False,0.059159876663617626,0,3.6375861597263857,True,False,True,True,False
595,595,595,0,0.5101613454232019,1,1,0.2711522804976662,Third,man,True,C,Southampton,no,False,0.6792945838081278,0,3.6109179126442243,True,False,True,False,True
596,596,596,1,-0.10463740114712752,0,0,0.5824597491940529,Second,woman,False,C,Southampton,yes,True,-0.5609748304808925,1,3.367295829986474,False,False,True,True,False
597,597,597,0,1.5092093085999871,0,0,-3.0585777291682934,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.912023005428146,True,False,True,False,True
598,598,598,0,-0.10463740114712752,0,0,-0.8828741679067217,Third,man,True,C,Cherbourg,no,True,-0.5609748304808925,1,3.367295829986474,True,False,False,False,True
599,599,599,1,1.5092093085999871,1,0,1.1326493972880125,First,man,True,A,Cherbourg,yes,False,0.059159876663617626,0,3.912023005428146,True,False,False,False,False
600,600,600,1,-0.41203677443229225,2,1,0.3819897971587497,Second,woman,False,C,Southampton,yes,False,1.299429290952638,0,3.2188758248682006,False,False,True,True,False
601,601,601,0,-0.10463740114712752,0,0,-0.8019236166026618,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.367295829986474,True,False,True,False,True
602,602,602,0,-0.10463740114712752,0,0,0.8344967423387601,First,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.367295829986474,True,False,True,False,False
603,603,603,0,1.1249600919935314,0,0,-0.7841792430073967,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.8066624897703196,True,False,True,False,True
604,604,604,1,0.4333115021019107,0,0,0.36526093570402607,First,man,True,C,Cherbourg,yes,True,-0.5609748304808925,1,3.58351893845611,True,False,False,False,False
605,605,605,0,0.5101613454232019,1,0,-0.16092818251417132,Third,man,True,C,Southampton,no,False,0.059159876663617626,0,3.6109179126442243,True,False,True,False,True
606,606,606,0,0.04906228549545483,0,0,-0.8019236166026618,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.4339872044851463,True,False,True,False,True
607,607,607,1,-0.1814872444684187,0,0,0.5036031274312862,First,man,True,C,Southampton,yes,True,-0.5609748304808925,1,3.332204510175204,True,False,True,False,False
608,608,608,1,-0.5657364610748746,1,2,0.8147822510349934,Second,woman,False,C,Cherbourg,yes,False,1.299429290952638,0,3.1354942159291497,False,False,False,True,False
609,609,609,1,0.8175607187083667,0,0,2.14527242190355,First,woman,False,C,Southampton,yes,True,-0.5609748304808925,1,3.713572066704308,False,False,True,False,False
610,610,610,0,0.7407108753870755,1,5,0.5286989276421437,Third,woman,False,C,Southampton,no,False,3.1598334123861687,0,3.6888794541139363,False,False,True,False,True
611,611,611,0,-0.10463740114712752,0,0,-0.9050797531497122,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.367295829986474,True,False,True,False,True
612,612,612,1,-0.10463740114712752,1,0,-0.16405229962564447,Third,woman,False,C,Queenstown,yes,False,0.059159876663617626,0,3.367295829986474,False,True,False,False,True
613,613,613,0,-0.10463740114712752,0,0,-0.8189865811572414,Third,man,True,C,Queenstown,no,True,-0.5609748304808925,1,3.367295829986474,True,True,False,False,True
614,614,614,0,0.4333115021019107,0,0,-0.7841792430073967,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.58351893845611,True,False,True,False,True
615,615,615,1,-0.41203677443229225,1,2,1.2673242399099218,Second,woman,False,C,Southampton,yes,False,1.299429290952638,0,3.2188758248682006,False,False,True,True,False
616,616,616,0,0.35646165878061953,1,1,-0.23528881360946907,Third,man,True,C,Southampton,no,False,0.6792945838081278,0,3.5553480614894135,True,False,True,False,True
617,617,617,0,-0.2583370877897099,1,0,-0.12717266791993012,Third,woman,False,C,Southampton,no,False,0.059159876663617626,0,3.295836866004329,False,False,True,False,True
618,618,618,1,-1.949033640858116,2,1,0.750263780890198,Second,child,False,F,Southampton,yes,False,1.299429290952638,0,1.6094379124341003,False,False,True,True,False
619,619,619,0,-0.2583370877897099,0,0,-0.5368057694182641,Second,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.295836866004329,True,False,True,True,False
620,620,620,0,-0.1814872444684187,1,0,-0.23166125968823223,Third,man,True,C,Cherbourg,no,False,0.059159876663617626,0,3.332204510175204,True,False,False,False,True
621,621,621,1,0.9712604053509489,1,0,1.0515683442816504,First,man,True,D,Southampton,yes,False,0.059159876663617626,0,3.7612001156935624,True,False,True,False,False
622,622,622,1,-0.719436147717457,1,1,-0.14903715526900022,Third,man,True,C,Cherbourg,yes,False,0.6792945838081278,0,3.044522437723423,True,False,False,False,True
623,623,623,0,-0.6425863043961658,0,0,-0.806763380796033,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.091042453358316,True,False,True,False,True
624,624,624,0,-0.6425863043961658,0,0,-0.12717266791993012,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.091042453358316,True,False,True,False,True
625,625,625,0,2.4314074284554814,0,0,0.5616248415955212,First,man,True,D,Southampton,no,True,-0.5609748304808925,1,4.127134385045092,True,False,True,False,False
626,626,626,0,2.1240080551703167,0,0,-0.38278544498532663,Second,man,True,C,Queenstown,no,True,-0.5609748304808925,1,4.060443010546419,True,True,False,True,False
627,627,627,1,-0.6425863043961658,0,0,1.452419049919151,First,woman,False,D,Southampton,yes,True,-0.5609748304808925,1,3.091042453358316,False,False,True,False,False
628,628,628,0,-0.2583370877897099,0,0,-0.8019236166026618,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.295836866004329,True,False,True,False,True
629,629,629,0,-0.10463740114712752,0,0,-0.8209591021193487,Third,man,True,C,Queenstown,no,True,-0.5609748304808925,1,3.367295829986474,True,True,False,False,True
630,630,630,1,3.8915544515600136,0,0,0.4870824563024251,First,man,True,A,Southampton,yes,True,-0.5609748304808925,1,4.394449154672439,True,False,True,False,False
631,631,631,0,1.6629089952425695,0,0,-0.9045411875888885,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.9512437185814275,True,False,True,False,True
632,632,632,1,0.20276197213803718,0,0,0.5036031274312862,First,man,True,B,Cherbourg,yes,True,-0.5609748304808925,1,3.4965075614664802,True,False,False,False,False
633,633,633,0,-0.10463740114712752,0,0,-3.0585777291682934,First,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.367295829986474,True,False,True,False,False
634,634,634,0,-1.56478442425166,3,2,0.4146557174979072,Third,child,False,C,Southampton,no,False,2.5396987052416584,0,2.302585092994046,False,False,True,False,True
635,635,635,1,-0.10463740114712752,0,0,-0.3336984726090332,Second,woman,False,C,Southampton,yes,True,-0.5609748304808925,1,3.367295829986474,False,False,True,True,False
636,636,636,0,0.20276197213803718,0,0,-0.798539974052802,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.4965075614664802,True,False,True,False,True
637,637,637,0,0.12591212881674602,1,1,0.35395586016517094,Second,man,True,C,Southampton,no,False,0.6792945838081278,0,3.4657359027997265,True,False,True,True,False
638,638,638,0,0.8944105620296577,0,5,0.7678594338107121,Third,woman,False,C,Southampton,no,False,2.5396987052416584,0,3.7376696182833684,False,False,True,False,True
639,639,639,0,-0.10463740114712752,1,0,-0.12717266791993012,Third,man,True,C,Southampton,no,False,0.059159876663617626,0,3.367295829986474,True,False,True,False,True
640,640,640,0,-0.719436147717457,0,0,-0.806763380796033,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.044522437723423,True,False,True,False,True
641,641,641,1,-0.41203677443229225,0,0,1.3324938581871215,First,woman,False,B,Cherbourg,yes,True,-0.5609748304808925,1,3.2188758248682006,False,False,False,False,False
642,642,642,0,-2.1027333275006983,3,2,0.4146557174979072,Third,child,False,C,Southampton,no,False,2.5396987052416584,0,1.0986122886681096,False,False,True,False,True
643,643,643,1,-0.10463740114712752,0,0,1.1248955097361595,Third,man,True,C,Southampton,yes,True,-0.5609748304808925,1,3.367295829986474,True,False,True,False,True
644,644,644,1,-2.1987956316523123,2,1,0.047825129435189045,Third,child,False,C,Cherbourg,yes,False,1.299429290952638,0,0.5596157879354227,False,False,False,False,True
645,645,645,1,1.432359465278696,1,0,1.4362199751817062,First,man,True,D,Cherbourg,yes,False,0.059159876663617626,0,3.8918202981106265,True,False,False,False,False
646,646,646,0,-0.7962859910387481,0,0,-0.8019236166026618,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,2.995732273553991,True,False,True,False,True
647,647,647,1,2.0471582118490255,0,0,0.6557188297748954,First,man,True,A,Cherbourg,yes,True,-0.5609748304808925,1,4.04305126783455,True,False,False,False,False
648,648,648,0,-0.10463740114712752,0,0,-0.8428609376877135,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.367295829986474,True,False,True,False,True
649,649,649,1,-0.48888661775358344,0,0,-0.8428609376877135,Third,woman,False,C,Southampton,yes,True,-0.5609748304808925,1,3.1780538303479458,False,False,True,False,True
650,650,650,0,-0.10463740114712752,0,0,-0.8019236166026618,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.367295829986474,True,False,True,False,True
651,651,651,1,-0.8731358343600393,0,1,0.2228261499229997,Second,woman,False,C,Southampton,yes,False,0.059159876663617626,0,2.9444389791664403,False,False,True,True,False
652,652,652,0,-0.6425863043961658,0,0,-0.741349052303618,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.091042453358316,True,False,True,False,True
653,653,653,1,-0.10463740114712752,0,0,-0.809682843697731,Third,woman,False,C,Queenstown,yes,True,-0.5609748304808925,1,3.367295829986474,False,True,False,False,True
654,654,654,0,-0.8731358343600393,0,0,-0.9442940832331417,Third,woman,False,C,Queenstown,no,True,-0.5609748304808925,1,2.9444389791664403,False,True,False,False,True
655,655,655,0,-0.41203677443229225,2,0,1.3924082286355355,Second,man,True,C,Southampton,no,False,0.6792945838081278,0,3.2188758248682006,True,False,True,True,False
656,656,656,0,-0.10463740114712752,0,0,-0.8019236166026618,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.367295829986474,True,False,True,False,True
657,657,657,0,0.20276197213803718,1,1,-0.16405229962564447,Third,woman,False,C,Queenstown,no,False,0.6792945838081278,0,3.4965075614664802,False,True,False,False,True
658,658,658,0,-0.48888661775358344,0,0,-0.3336984726090332,Second,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.1780538303479458,True,False,True,True,False
659,659,659,0,2.200857898491608,0,2,1.834129231109428,First,man,True,D,Cherbourg,no,False,0.6792945838081278,0,4.07753744390572,True,False,False,False,False
660,660,660,1,1.5860591519212783,2,0,2.003535801391161,First,man,True,C,Southampton,yes,False,0.6792945838081278,0,3.9318256327243257,True,False,True,False,False
661,661,661,0,0.8175607187083667,0,0,-0.8828741679067217,Third,man,True,C,Cherbourg,no,True,-0.5609748304808925,1,3.713572066704308,True,False,False,False,True
662,662,662,0,1.3555096219574048,0,0,0.32854312829417104,First,man,True,E,Southampton,no,True,-0.5609748304808925,1,3.8712010109078907,True,False,True,False,False
663,663,663,0,0.5101613454232019,0,0,-0.8494271027413144,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.6109179126442243,True,False,True,False,True
664,664,664,1,-0.719436147717457,1,0,-0.798539974052802,Third,man,True,C,Southampton,yes,False,0.059159876663617626,0,3.044522437723423,True,False,True,False,True
665,665,665,0,0.20276197213803718,2,0,1.3924082286355355,Second,man,True,C,Southampton,no,False,0.6792945838081278,0,3.4965075614664802,True,False,True,True,False
666,666,666,0,-0.33518693111100106,0,0,-0.3336984726090332,Second,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.258096538021482,True,False,True,True,False
667,667,667,0,-0.10463740114712752,0,0,-0.8160407306065733,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.367295829986474,True,False,True,False,True
668,668,668,0,1.0481102486722402,0,0,-0.7841792430073967,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.784189633918261,True,False,True,False,True
669,669,669,1,-0.10463740114712752,1,0,1.0408277503255374,First,woman,False,C,Southampton,yes,False,0.059159876663617626,0,3.367295829986474,False,False,True,False,False
670,670,670,1,0.8175607187083667,1,1,0.750263780890198,Second,woman,False,C,Southampton,yes,False,0.6792945838081278,0,3.713572066704308,False,False,True,True,False
671,671,671,0,0.12591212881674602,1,0,1.0408277503255374,First,man,True,B,Southampton,no,False,0.059159876663617626,0,3.4657359027997265,True,False,True,False,False
672,672,672,0,3.123056018347102,0,0,-0.5368057694182641,Second,man,True,C,Southampton,no,True,-0.5609748304808925,1,4.2626798770413155,True,False,True,True,False
673,673,673,1,0.12591212881674602,0,0,-0.3336984726090332,Second,man,True,C,Southampton,yes,True,-0.5609748304808925,1,3.4657359027997265,True,False,True,True,False
674,674,674,0,-0.10463740114712752,0,0,-3.0585777291682934,Second,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.367295829986474,True,False,True,True,False
675,675,675,0,-0.8731358343600393,0,0,-0.8160407306065733,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,2.9444389791664403,True,False,True,False,True
676,676,676,0,-0.37361185277164666,0,0,-0.7841792430073967,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.2386784521643803,True,False,True,False,True
677,677,677,1,-0.8731358343600393,0,0,-0.597669953407196,Third,woman,False,C,Southampton,yes,True,-0.5609748304808925,1,2.9444389791664403,False,False,True,False,True
678,678,678,0,1.0481102486722402,1,6,0.936361092700485,Third,woman,False,C,Southampton,no,False,3.779968119530679,0,3.784189633918261,False,False,True,False,True
679,679,679,1,0.5101613454232019,0,1,3.3852937438182273,First,man,True,B,Cherbourg,yes,False,0.059159876663617626,0,3.6109179126442243,True,False,False,False,False
680,680,680,0,-0.10463740114712752,0,0,-0.774244266805356,Third,woman,False,C,Queenstown,no,True,-0.5609748304808925,1,3.367295829986474,False,True,False,False,True
681,681,681,1,-0.1814872444684187,0,0,1.4362199751817062,First,man,True,D,Cherbourg,yes,True,-0.5609748304808925,1,3.332204510175204,True,False,False,False,False
682,682,682,0,-0.719436147717457,0,0,-0.658138561741074,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,3.044522437723423,True,False,True,False,True
683,683,683,0,-1.180535207645204,5,2,0.936361092700485,Third,child,False,C,Southampton,no,False,3.779968119530679,0,2.70805020110221,True,False,True,False,True
684,684,684,0,2.3545575851341902,1,1,0.750263780890198,Second,man,True,C,Southampton,no,False,0.6792945838081278,0,4.110873864173311,True,False,True,True,False
685,685,685,0,-0.33518693111100106,1,2,0.8147822510349934,Second,man,True,C,Cherbourg,no,False,1.299429290952638,0,3.258096538021482,True,False,False,True,False
686,686,686,0,-1.180535207645204,4,1,0.7678594338107121,Third,child,False,C,Southampton,no,False,2.5396987052416584,0,2.70805020110221,True,False,True,False,True
687,687,687,0,-0.7962859910387481,0,0,-0.5667940759868451,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,2.995732273553991,True,False,True,False,True
688,688,688,0,-0.8731358343600393,0,0,-0.8135961720983267,Third,man,True,C,Southampton,no,True,-0.5609748304808925,1,2.9444389791664403,True,False,True,False,True
689,689,689,1,-1.1036853643239128,0,1,2.4738467350641637,First,child,False,B,Southampton,yes,False,0.059159876663617626,0,2.772588722239781,False,False,True,False,False
690,690,690,1,0.12591212881674602,1,0,1.1339105535671157,First,man,True,B,Southampton,yes,False,0.059159876663617626,0,3.4657359027997265,True,False,True,False,False
691,691,691,1,-1.949033640858116,0,1,-0.3034147385612252,Third,child,False,C,Cherbourg,yes,False,0.059159876663617626,0,1.6094379124341003,False,False,False,False,True
